OBJECTID,GID,GUID,DT_CREATED,DT_VERIFIE,DT_START,DT_END,IS_COMPLET,IS_CURRENT,SRC_DETAIL,IS_VERIFIE,DT_MODIFIE,NOTES,PWSID,NAME,ACTIVITY_S,ACTIVITY_D,OWNER_TYPE,D_PRIN_CNT,D_POPULATI,D_PWS_FED_,D_LAST_INV,D_LAST_UPD,SOURCE_TAB,COUNTY_FIP,STATE,ADDRESS_CI,ADDR_LINE_,ADDR_LINE0,ADDRESS_ZI,SVC_CONNEC,DISTRICT_L,BOUNDARY_TYPE,REG_AGENCY,VERIFIED_STATUS,VERIFIED_NAME,VERIFIED_TYPE,DT_VERIFIED,EDITDATE,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,Shape__Area,Shape__Length,SHAPE
8010,14387,46b7b41e-3323-4c1d-9c7a-c5fc36ea07aa,2012/05/09 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,Created from user-digitized polygon.,0,1970/01/01 00:00:00+00,,CA5400637,BUCKEYE TREE LODGE,A,1981/11/30 08:00:00+00,P,TULARE,35,NC,2018/12/27 08:00:00+00,2015/01/09 08:00:00+00,2019/06/20 08:00:00+00,107,CA,THREE RIVERS,,46000 Sierra Drive,93271,1,57596,,DISTRICT 24 - TULARE,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:06:00+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,5.3152394575e-07,0.00294934494193503,
8011,14825,920b686a-812d-4d94-a652-22035db8ca3f,2013/03/05 08:00:00+00,1970/01/01 00:00:00+00,2019/02/22 08:00:00+00,1970/01/01 00:00:00+00,1,1,Created from user-digitized polygon.,0,2019/02/22 08:00:00+00, ,CA1000565,USDA AGRICULTURAL RESEARCH SERVICE,A,2005/08/23 08:00:00+00,F,FRESNO,130,NTNC,2019/05/10 08:00:00+00,2015/01/09 08:00:00+00,2019/06/20 08:00:00+00,19,CA,PARLIER,,9611 S. Riverbend Avenue,93648,1,63,,DISTRICT 23 - FRESNO,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:06:00+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,4.738082769602e-06,0.00923997119856512,
8012,14381,52bdaec4-fbcc-42aa-b420-cb65e25298c3,2012/03/06 08:00:00+00,1970/01/01 00:00:00+00,2012/03/06 08:00:00+00,1970/01/01 00:00:00+00,1,1,Uploaded wkwdBoundaries.shp,0,2018/01/18 08:00:00+00, ,CA1510022,WEST KERN WATER DISTRICT,A,1976/01/01 08:00:00+00,L,KERN,22863,C,2018/09/18 08:00:00+00,2018/09/18 08:00:00+00,2019/06/20 08:00:00+00,29,CA,TAFT,,P.O. Box 1105,93268,7537,75,Jurisdictional,DISTRICT 12 - VISALIA,Verified,W. Adams,Water System representative,1970/01/01 00:00:00+00,2019/12/21 08:06:00+00,,1970/01/01 00:00:00+00,WBGIS,2020/05/14 20:12:35+00,0.081448510255085,3.03707812396667,
8013,15523,06bcdb47-c59a-498d-843a-538b9cc8602c,2012/03/12 08:00:00+00,1970/01/01 00:00:00+00,2012/03/12 08:00:00+00,1970/01/01 00:00:00+00,1,1,Uploaded YorbaLinda_GoldenStateWaterCompany.shp,0,2018/01/22 08:00:00+00, ,CA3010070,GOLDEN STATE WC - YORBA LINDA,I,2018/10/17 08:00:00+00,P,ORANGE,5551,NP,2019/04/02 08:00:00+00,2019/04/02 08:00:00+00,2019/06/20 08:00:00+00,59,CA,ANAHEIM,,1920 W Corporate Way,92801,1682,71,,DISTRICT 08 - SANTA ANA,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:06:00+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,0.000270493600445,0.139023847262938,
8014,14351,602a41d0-3ab0-48f1-ab60-f1598866fd4e,2016/05/24 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,,0,1970/01/01 00:00:00+00,,CA3901215,SAN JUAN VISTA,A,2016/08/08 08:00:00+00,P,SAN JOAQUIN,100,C,2016/08/11 08:00:00+00,2016/08/11 08:00:00+00,2019/06/20 08:00:00+00,77,CA,ALAMO,,21    ARDITH LN,94507,73,17332,,LPA69 - SAN JOAQUIN COUNTY,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:06:00+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1.759818014415e-06,0.00552404649200769,
8015,15561,3874e0fc-3e17-4d8b-82a0-fe80ef9d6703,2012/03/28 08:00:00+00,1970/01/01 00:00:00+00,2019/01/04 08:00:00+00,1970/01/01 00:00:00+00,1,1,Created from user-digitized polygon.,0,2019/01/04 08:00:00+00, ,CA1000511,THE WORSHIP CENTER EASTON,A,1996/11/13 08:00:00+00,P,FRESNO,80,NC,2019/05/17 08:00:00+00,2017/01/11 08:00:00+00,2019/06/20 08:00:00+00,19,CA,FOWLER,,2830 E. Manning Avenue,93625,1,63,,DISTRICT 23 - FRESNO,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:06:00+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,3.61333775415e-07,0.00241426381045367,
8016,15328,7d60f8b5-a9ae-4527-bbb4-2110912442f6,2011/11/03 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,Uploaded WestmorlandCityOf_1310008.kml_drawn_GE_ICE/MF,0,1970/01/01 00:00:00+00,,CA1310008,"WESTMORLAND, CITY OF",A,1976/01/01 08:00:00+00,L,IMPERIAL,2444,C,2019/01/02 08:00:00+00,2015/01/09 08:00:00+00,2019/06/20 08:00:00+00,25,CA,WESTMORLAND,,P.O. Box 699,92281,501,77,,DISTRICT 14 - SAN DIEGO,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:06:00+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,0.000164880095845,0.0869073471879352,
8017,15759,c79b17ea-2e3b-4d8a-ad69-e6ba4ff93e2f,2011/07/26 08:00:00+00,1970/01/01 00:00:00+00,2011/07/26 08:00:00+00,1970/01/01 00:00:00+00,1,1,Uploaded YouthWithAMission_400001.kml_Drawn_GE_ICE/MF,0,2018/01/19 08:00:00+00, ,CA0400001,YOUTH WITH A MISSION-SPRINGS OF LIVING W,A,2016/07/28 08:00:00+00,P,BUTTE,150,C,2019/05/20 08:00:00+00,2016/08/11 08:00:00+00,2019/06/20 08:00:00+00,7,CA,RICHARDSON SPRINGS,,15850 RICHARDSON SPRINGS. RD.,95973,52,17316,,LPA34 - BUTTE COUNTY,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:06:00+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1.1519799875e-05,0.0168220765389229,
8018,16286,104969e8-ce50-44fa-97f4-dfce75c555a5,2016/10/25 08:00:00+00,1970/01/01 00:00:00+00,2016/10/25 08:00:00+00,1970/01/01 00:00:00+00,1,1,,0,2018/05/23 08:00:00+00, ,CA0510005,CCWD - WEST POINT,A,1976/01/01 08:00:00+00,L,CALAVERAS,988,C,2019/04/29 08:00:00+00,2018/06/06 08:00:00+00,2019/06/20 08:00:00+00,9,CA,SAN ANDREAS,,P.O. Box 846,95249,574,73,,DISTRICT 10 - STOCKTON,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:06:00+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,0.00108422160442118,0.175832743560583,
8019,13047,ed5e6c91-9c23-480d-b65b-a3fad4ebc6c3,2011/07/19 08:00:00+00,1970/01/01 00:00:00+00,2011/07/19 08:00:00+00,1970/01/01 00:00:00+00,1,1,Uploaded RiversEndMarina_105002.kml_Drawn_GE_ICE/MF,0,2018/03/30 08:00:00+00, ,CA0105002,RIVERS END MARINA,A,1981/11/30 08:00:00+00,P,ALAMEDA,250,NC,2018/04/19 08:00:00+00,2015/01/09 08:00:00+00,2019/06/20 08:00:00+00,1,CA,BYRON,,ROUTE 1 BOX 22A,94514,4,67,,DISTRICT 04 - SAN FRANCISCO,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:06:00+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,7.055026e-08,0.00105807860166613,
8020,14734,789e1baa-f33e-4677-960e-64aa5b65460e,2012/03/19 08:00:00+00,1970/01/01 00:00:00+00,2012/03/19 08:00:00+00,1970/01/01 00:00:00+00,1,1,Carried over from service area having end date 2012-03-18 10:52:15.407.,0,2018/01/22 08:00:00+00, ,CA3310020,INDIO WATER AUTHORITY,A,1976/01/01 08:00:00+00,L,RIVERSIDE,77652,C,2018/10/05 08:00:00+00,2018/10/05 08:00:00+00,2019/06/20 08:00:00+00,65,CA,INDIO,,83-101 Avenue 45,92201,23531,83,,DISTRICT 20 - RIVERSIDE,Pending,,,1970/01/01 00:00:00+00,2019/12/21 08:06:00+00,,1970/01/01 00:00:00+00,DDW_SALT_Editor,2020/05/21 16:40:12+00,0.00628500253779328,0.522582551575534,
8021,15402,87f49c10-79da-4569-ab4f-a9f52541e0ac,2012/02/07 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,"Uploaded Onyx_1510043.kml; drawn in GE with maps provided by Cal Wtr Svc, uploaded by ICE/KT",0,1970/01/01 00:00:00+00,,CA1510043,CWS-ONYX WATER SYSTEM,A,1976/01/01 08:00:00+00,P,KERN,269,C,2019/06/05 08:00:00+00,2019/06/03 08:00:00+00,2019/06/20 08:00:00+00,29,CA,SAN JOSE,,1720 North First Street,95112-4508,197,82,,DISTRICT 19 - TEHACHAPI,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:06:00+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,0.000106512999815003,0.0463152487503962,
8022,13714,3f72c0d6-3290-4c36-9851-d376d30558d4,2012/08/22 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,"Batch import from Tu_AllPolygons.shp; Source: Carolina Balazs, PhD (2012)",0,2018/05/25 08:00:00+00, ,CA5402038,PATTERSON TRACT CSD,A,2014/04/28 08:00:00+00,P,TULARE,550,C,2018/12/17 08:00:00+00,2018/12/14 08:00:00+00,2019/06/20 08:00:00+00,107,CA,VISALIA,,P.O. BOX 532,93279,153,57596,,DISTRICT 24 - TULARE,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:06:00+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,3.167126851566e-05,0.0242845603318427,
8023,1588,0c841331-8084-4e26-a6af-c8d866b90d79,2018/09/24 08:00:00+00,1970/01/01 00:00:00+00,2018/09/24 08:00:00+00,1970/01/01 00:00:00+00,1,1,Uploaded using Water Boundary Tool,0,2018/09/24 08:00:00+00, ,CA3400342,KIEFER LANDFILL [SWS],A,2016/08/08 08:00:00+00,L,SACRAMENTO,50,NTNC,2017/08/31 08:00:00+00,2016/08/11 08:00:00+00,2019/06/20 08:00:00+00,67,CA,SACRAMENTO,,10151 FLORIN RD,95829,3,17322,,LPA64 - SACRAMENTO COUNTY,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:06:00+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,0.00120246727455577,0.205774582758874,
8024,1589,fbfe3ee6-6729-44e4-b2c7-1310d6e4fb69,2018/09/24 08:00:00+00,1970/01/01 00:00:00+00,2018/09/24 08:00:00+00,1970/01/01 00:00:00+00,1,1,Uploaded using Water Boundary Tool,0,2018/09/24 08:00:00+00, ,CA3400473,METRO AIR PARK WATER SYSTEM,A,2017/08/31 08:00:00+00,L,SACRAMENTO,2500,NTNC,2018/11/28 08:00:00+00,2018/08/08 08:00:00+00,2019/06/20 08:00:00+00,67,CA,SACRAMENTO,,10151 Florin Rd,95829,300,17322,,LPA64 - SACRAMENTO COUNTY,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:06:00+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,0.00080284777869271,0.123210334423754,
8025,13061,67b4a23f-6b75-4464-b677-f27a753ade9b,2012/08/22 08:00:00+00,1970/01/01 00:00:00+00,2012/08/22 08:00:00+00,1970/01/01 00:00:00+00,1,1,"Batch import from Fr_AllPolygons.shp; Source: Carolina Balazs, PhD (2012)",0,2018/01/19 08:00:00+00, ,CA1000277,ELM COURT,A,1979/03/22 08:00:00+00,P,FRESNO,64,C,2016/12/28 08:00:00+00,2015/01/09 08:00:00+00,2019/06/20 08:00:00+00,19,CA,FRESNO,,2975 E. Belmont,93701,12,63,Water Service Area,DISTRICT 23 - FRESNO,Verified,B.HOVANNISIAN,Water System representative,2020/07/13 15:00:00+00,2019/12/21 08:06:00+00,,1970/01/01 00:00:00+00,DDW_SALT_Editor,2020/07/13 18:36:56+00,1.38816989484e-06,0.00695819924617675,
8026,13658,17a5225b-a871-438c-a29c-dfc2ad59cc74,2011/10/04 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,"Uploaded CityofLiveOak_5110001.kml; drawn in GE, uploaded by ICE/KT",0,1970/01/01 00:00:00+00,,CA5110001,CITY OF LIVE OAK,A,1979/03/22 08:00:00+00,L,SUTTER,8531,C,2018/07/24 08:00:00+00,2018/04/13 08:00:00+00,2019/06/20 08:00:00+00,101,CA,LIVE OAK,,9955 Live Oak Blvd.,95953,2224,84,,DISTRICT 21 - VALLEY,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:06:00+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,0.000504532836595309,0.147305344694508,
8027,14921,e9901583-04c0-4142-ae5b-ef543336fa73,2012/03/09 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,Uploaded LosOsos_GoldenStateWaterCompany.shp,0,1970/01/01 00:00:00+00,,CA4010017,GOLDEN STATE WATER COMPANY - LOS OSOS,A,1979/03/22 08:00:00+00,P,SAN LUIS OBISPO,5525,C,2018/06/11 08:00:00+00,2018/05/29 08:00:00+00,2019/06/20 08:00:00+00,79,CA,RANCHO CORDOVA,,3005 GOLD CANAL DRIVE,95670,2678,69,,DISTRICT 06 - SANTA BARBARA,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:06:00+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,0.000602957249855,0.20411193448661,
8028,15448,44528976-f050-4346-96df-2dbd160b2c40,2012/02/28 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,Created from user-digitized polygon.,0,1970/01/01 00:00:00+00,,CA4901202,FERRARI-CARANO WINERY,A,1993/12/03 08:00:00+00,P,SONOMA,220,NTNC,2017/06/14 08:00:00+00,2017/06/14 08:00:00+00,2019/06/20 08:00:00+00,97,CA,HEALDSBURG,,P.O. BOX 1549,95448,3,81,,DISTRICT 18 - SONOMA,Verified,J. Oakley,District / LPA staff member,2019/09/02 08:00:00+00,2020/01/03 03:27:21+00,,1970/01/01 00:00:00+00,WBGIS,2020/05/13 21:47:06+00,1.66710496573845e-05,0.0186367780207827,
8029,12681,96f57daf-81ef-4075-b274-1a47d4a83cea,2012/08/22 08:00:00+00,1970/01/01 00:00:00+00,2012/08/22 08:00:00+00,1970/01/01 00:00:00+00,1,1,"Batch import from Tu_AllPolygons.shp; Source: Carolina Balazs, PhD (2012)",0,2018/01/19 08:00:00+00, ,CA5400647,YOKOHL MUTUAL WATER CO,A,2014/04/28 08:00:00+00,P,TULARE,95,C,2019/05/01 08:00:00+00,2016/05/19 08:00:00+00,2019/06/20 08:00:00+00,107,CA,EXETER,,21775 BADGER HILL,93221,32,57596,,DISTRICT 24 - TULARE,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:06:00+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,8.7104978751995e-06,0.0119619275614521,
8030,14181,005976b6-dfb6-4c6e-95e9-dccca3f431a9,2012/03/07 08:00:00+00,1970/01/01 00:00:00+00,2012/03/07 08:00:00+00,1970/01/01 00:00:00+00,1,1,Carried over from service area having end date 2012-03-06 13:01:45.591.,0,2018/01/22 08:00:00+00, ,CA3310018,HOME GARDENS COUNTY WD,A,1976/01/01 08:00:00+00,L,RIVERSIDE,3044,C,2018/10/05 08:00:00+00,2018/10/05 08:00:00+00,2019/06/20 08:00:00+00,65,CA,CORONA,,3832 N. GRANT ST.,92879,798,83,Water Service Area,DISTRICT 20 - RIVERSIDE,Verified,D. Vigil,Water System representative,2020/05/26 15:00:00+00,2019/12/21 08:06:00+00,,1970/01/01 00:00:00+00,DDW_SALT_Editor,2020/05/26 15:58:31+00,9.45032968060015e-05,0.0553573934470341,
8031,15194,ec3c0e1f-42fe-4dad-b7af-bbffee3a8074,2011/10/17 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,Uploaded SCECampEdisonShaver_1000282.kml_drawn_GE_ICE/MF,0,1970/01/01 00:00:00+00,,CA1000282,SCE/CAMP EDISON-SHAVER,A,1979/03/22 08:00:00+00,P,FRESNO,200,NC,2017/01/26 08:00:00+00,2016/10/28 08:00:00+00,2019/06/20 08:00:00+00,19,CA,SHAVER LAKE, ,P.O. BOX 600,93664,140,63,,DISTRICT 23 - FRESNO,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:06:00+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,5.355150384999e-06,0.00949892701965907,
8032,13687,758d1093-b15b-43c5-aeab-ce983b843ad5,2015/08/11 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,Created from user-digitized polygon.,0,2018/05/26 08:00:00+00, ,CA4901191,PARADISE RIDGE WINERY,A,2018/09/18 08:00:00+00,P,SONOMA,25,NC,2018/08/14 08:00:00+00,2018/09/18 08:00:00+00,2019/06/20 08:00:00+00,97,CA,SANTA ROSA,,4545 Thomas Lake Harris Drive,95403,2,81,,DISTRICT 18 - SONOMA,Verified,J. Oakley,District / LPA staff member,2019/09/02 08:00:00+00,2020/01/03 03:27:21+00,,1970/01/01 00:00:00+00,WBGIS,2020/05/13 21:47:07+00,6.36179334752045e-05,0.0386222273794284,
8033,12937,1f44c456-9d13-4b24-94a1-c9a40a6d172c,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid,0,1970/01/01 00:00:00+00,,CA4210017,VANDENBERG VILLAGE COMM. SERV. DIST.,A,1979/03/22 08:00:00+00,L,SANTA BARBARA,7146,C,2019/04/11 08:00:00+00,2018/05/31 08:00:00+00,2019/06/20 08:00:00+00,83,CA,LOMPOC,,3745 Constellation Road,93436,2546,69,,DISTRICT 06 - SANTA BARBARA,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:06:00+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,0.000705481918961044,0.141133453465235,
8034,15578,90f74c8d-5aac-4f28-ac97-412107f0555e,2012/04/04 08:00:00+00,1970/01/01 00:00:00+00,2012/04/04 08:00:00+00,1970/01/01 00:00:00+00,1,1,Carried over from service area having end date 2012-04-03 11:05:26.516.,0,2018/01/22 08:00:00+00, ,CA3210011,PLUMAS EUREKA CSD,A,1984/01/25 08:00:00+00,P,PLUMAS,1525,C,2018/12/12 08:00:00+00,2018/12/12 08:00:00+00,2019/06/20 08:00:00+00,63,CA,BLAIRSDEN,,200 Lundy Lane,96103,553,65,,DISTRICT 02 - LASSEN,Verified,K. Connaughton,District / LPA staff member,2019/09/02 08:00:00+00,2020/01/03 03:26:17+00,,1970/01/01 00:00:00+00,WBGIS,2020/05/13 21:47:07+00,0.000229563403455,0.0801953218852018,
8035,16394,fac08c66-1017-4fdf-8513-3d9a98925e0b,2017/01/21 08:00:00+00,1970/01/01 00:00:00+00,2017/01/21 08:00:00+00,1970/01/01 00:00:00+00,1,1,,0,2017/01/21 08:00:00+00,,CA3600025,BAR-LEN MWC,A,2016/08/08 08:00:00+00,P,SAN BERNARDINO,124,C,2019/04/17 08:00:00+00,2016/08/11 08:00:00+00,2019/06/20 08:00:00+00,71,CA,BARSTOW,,3842 Capella Drive,92311,39,17343,,LPA66 - SAN BERNARDINO COUNTY,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:06:00+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,8.568799839515e-06,0.021154172973585,
8036,15892,c0488ca0-eb22-4db4-a4bb-92ca7d23ab50,2016/01/05 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,,0,2019/01/22 08:00:00+00, ,CA2110301,CSP - MT TAM THEATRE WELL,A,1979/03/22 08:00:00+00,S,MARIN,507,NC,2019/06/14 08:00:00+00,2018/06/05 08:00:00+00,2019/06/20 08:00:00+00,41,CA,PETALUMA,,845 Casa Grande Road,94954,24,81,,DISTRICT 18 - SONOMA,Verified,J. Oakley,District / LPA staff member,2019/09/02 08:00:00+00,2020/01/03 03:27:20+00,,1970/01/01 00:00:00+00,WBGIS,2020/05/13 21:47:07+00,0.000261984921643943,0.069744648578581,
8037,15712,1cfb9a29-2136-4694-8d55-cbb4a9f23381,2013/09/12 08:00:00+00,1970/01/01 00:00:00+00,2013/09/12 08:00:00+00,1970/01/01 00:00:00+00,1,1,Created from user-digitized polygon. Drawn by ICE/KT,0,2018/01/22 08:00:00+00, ,CA3110004,CITY OF LINCOLN,A,1979/03/22 08:00:00+00,L,PLACER,48165,C,2019/05/23 08:00:00+00,2017/08/03 08:00:00+00,2019/06/20 08:00:00+00,61,CA,LINCOLN,,600 6TH STREET,95648,18756,65,,DISTRICT 02 - LASSEN,Verified,K. Connaughton,District / LPA staff member,2019/09/02 08:00:00+00,2020/01/03 03:26:17+00,,1970/01/01 00:00:00+00,WBGIS,2020/05/13 21:47:07+00,0.00506425226484101,0.487233644953767,
8038,13747,48a77133-83d7-4911-8a1a-b173b5c7eb76,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid,0,1970/01/01 00:00:00+00,,CA5110007,SUTTER COMMUNITY S.D.,A,1994/01/06 08:00:00+00,L,SUTTER,2904,C,2019/04/10 08:00:00+00,2015/01/09 08:00:00+00,2019/06/20 08:00:00+00,101,CA,SUTTER,,P.O. Box 710,95982,1067,84,,DISTRICT 21 - VALLEY,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:06:00+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,0.0002718885449225,0.0827907802501036,
8039,15298,1b47cb9a-3b7e-44ac-b0a4-48d216512cd7,2011/09/12 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,Uploaded AmericanLegionPost376_500090.kml_Drawn_GE_ICE/MF,0,1970/01/01 00:00:00+00,,CA0500090,AMERICAN LEGION POST #376,A,2016/07/29 08:00:00+00,P,CALAVERAS,120,NC,2016/08/11 08:00:00+00,2016/08/11 08:00:00+00,2019/06/20 08:00:00+00,9,CA,WEST POINT,,2268 BALD MOUNTAIN ROAD,95255,1,17331,,LPA35 - CALAVERAS COUNTY,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:06:00+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,3.7800155e-08,0.000773797279045488,
8040,16159,9f4852f6-f12b-40f2-a065-b68d04f327d1,2016/10/27 08:00:00+00,1970/01/01 00:00:00+00,2016/10/27 08:00:00+00,1970/01/01 00:00:00+00,1,1,,0,1970/01/01 00:00:00+00,,CA2910004,"NEVADA ID - E. GEORGE, BANNER MOUNTAIN",A,1976/01/01 08:00:00+00,L,NEVADA,17060,C,2019/06/14 08:00:00+00,2019/06/14 08:00:00+00,2019/06/20 08:00:00+00,57,CA,GRASS VALLEY,,1036 West Main St.,95945,6007,72,,DISTRICT 09 - SACRAMENTO,Verified,A. Close,,2019/08/06 15:00:00+00,2019/12/21 08:06:00+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,0.00328084639425825,0.435891341105377,
8041,16059,a72e3b3b-a96e-4d91-b14d-c3cccebe5429,2016/05/03 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,,0,1970/01/01 00:00:00+00,,CA2701466,CAL AM WATER COMPANY - RYAN RANCH,A,2016/08/01 08:00:00+00,P,MONTEREY,600,NTNC,2019/06/11 08:00:00+00,2018/06/21 08:00:00+00,2019/06/20 08:00:00+00,53,CA,PACIFIC GROVE,,"511 FOREST LODGE RD, SUITE 100",93950,127,17328,,LPA57 - MONTEREY COUNTY,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:06:00+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,0.000127056928209191,0.050059991479773,
8042,13746,73d267ff-2151-4272-99da-df5affa233b4,2016/06/13 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,,0,1970/01/01 00:00:00+00,,CA5000072,MULBERRY MHP,A,2016/07/21 08:00:00+00,P,STANISLAUS,49,C,2016/08/11 08:00:00+00,2016/08/11 08:00:00+00,2019/06/20 08:00:00+00,99,CA,TURLOCK,,1412 S FIRST ST,95380,52,17333,,LPA80 - STANISLAUS COUNTY,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:06:00+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,2.0748151324295e-06,0.00601718341602696,
8043,13773,b85b48b9-1fbe-4972-8572-a022f1d1d6f7,2016/06/13 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,,0,1970/01/01 00:00:00+00,,CA5000014,OID #46 - SUNSET OAKS,A,2016/07/21 08:00:00+00,L,STANISLAUS,269,C,2016/08/11 08:00:00+00,2016/08/11 08:00:00+00,2019/06/20 08:00:00+00,99,CA,OAKDALE,,1205 E F ST,95361,77,17333,,LPA80 - STANISLAUS COUNTY,Not Verified,,,1970/01/01 00:00:00+00,2019/12/21 08:06:00+00,,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,7.3660479730275e-05,0.0453418448936593,
8044,14099,8f4d07fe-a435-4fc2-a8af-074956dd9fa1,2015/07/15 08:00:00+00,1970/01/01 00:00:00+00,2009/06/30 08:00:00+00,1970/01/01 00:00:00+00,1,1,Created from user-digitized polygon.,0,1970/01/01 00:00:00+00,,CA4900521,GILL CREEK MUTUAL WATER COMPANY,A,1979/03/22 08:00:00+00,P,SONOMA,232,C,2019/04/11 08:00:00+00,2017/03/24 08:00:00+00,2019/06/20 08:00:00+00,97,CA,GEYSERVILLE,,390 Deer Path Drive,95441,92,81,,DISTRICT 18 - SONOMA,Verified,J. Oakley,District / LPA staff member,2019/09/02 08:00:00+00,2020/01/03 03:27:24+00,,1970/01/01 00:00:00+00,WBGIS,2020/05/13 21:47:06+00,4.45229682665425e-05,0.0333222744252733,
